Change history report
"October 8, 2025 - May 27, 2026"
Date & time,User,Campaign,Ad group,Changes
"Feb 19, 2026, 6:26:57 AM",access@embertribe.com,ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD,,"Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 332971495962
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 333028342702
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Callout
  Item id is 332971495971
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 333028342693
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 333028342699
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 333028342696
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 199236609053
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332971118055
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 333028379221
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 199236609044
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332947261895
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912065
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 333028159792
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 333028097671
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 199236609056
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 333074772333
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332924117302
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332947253441
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 219199806274
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 333074962674
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 36079487859
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332947165883
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332971276695
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332971277523
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 333028068004
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 199236609047
Asset group created
  Asset group name is Dog Boarding
  Status is enabled
  Landing page set to ""https://www.dogizone.com/dog-boarding/""
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 333074849478
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 333074970102
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 333028379212
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 199236609050
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912080
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 219199806277
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 333074851935
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 333028379215
18 asset group hint(s) added
  Parameters is ""luxury dog boarding""
  Type is ""Search theme""
  Criterion ID is 2231089228695
  Parameters is ""indoor dog boarding""
  Type is ""Search theme""
  Criterion ID is 2418375769366
  Parameters is ""overnight dog boarding""
  Type is ""Search theme""
  Criterion ID is 2229703512665
  Parameters is ""premium dog boarding""
  Type is ""Search theme""
  Criterion ID is 2418670401064
  Parameters is ""dog boarding with outdoor play""
  Type is ""Search theme""
  Criterion ID is 2466445585390
  Parameters is ""supervised dog boarding""
  Type is ""Search theme""
  Criterion ID is 2466445591910
  Parameters is ""dog hotel near me""
  Type is ""Search theme""
  Criterion ID is 2276348843953
  Parameters is ""dog boarding near me""
  Type is ""Search theme""
  Criterion ID is 2194113929230
  Parameters is ""safe overnight dog care""
  Type is ""Search theme""
  Criterion ID is 2466445585430
  Parameters is ""rockville dog boarding""
  Type is ""Search theme""
  Criterion ID is 2465345030380
  Parameters is ""dog vacation boarding""
  Type is ""Search theme""
  Criterion ID is 2466445593990
  Parameters is ""pet lodging rockville md""
  Type is ""Search theme""
  Criterion ID is 2466445592150
  Parameters is ""resort style dog boarding""
  Type is ""Search theme""
  Criterion ID is 2465345086460
  Parameters is ""dog boarding rockville md""
  Type is ""Search theme""
  Criterion ID is 2465345030340
  Parameters is ""dog hotel rockville""
  Type is ""Search theme""
  Criterion ID is 2466029505096
  Parameters is ""pet boarding rockville""
  Type is ""Search theme""
  Criterion ID is 2456842917074
  Parameters is ""large dog boarding facility""
  Type is ""Search theme""
  Criterion ID is 2466445592110
  Parameters is ""climate controlled dog boarding""
  Type is ""Search theme""
  Criterion ID is 2464374086063
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912074
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 148806315322
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912056
1 asset group hint(s) added
  Parameters is ""340173400""
  Type is ""Audience persona""
  Criterion ID is 2465345030300
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 333028379209
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332947166714
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 333074770683
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332924149411
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 199236609059
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912068
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332971277580
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 35704021054
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 148806315319
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376912077
42 assets in asset group ""ET | Boarding Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 333028379218"
"Feb 19, 2026, 6:26:32 AM",access@embertribe.com,,,"Asset created
  Callout text is ""Transportation Available""
  Status is ""Enabled""
Asset created
  Callout text is ""Luxury Dog Suites""
  Status is ""Enabled""
Asset created
  Callout text is ""All-Day Supervision""
  Status is ""Enabled""
Asset created
  Callout text is ""Spacious Lodging""
  Status is ""Enabled"""
"Feb 19, 2026, 6:12:05 AM",access@embertribe.com,ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD,,"Campaign changed
  Location options (advanced): Targeting changed from ""people in, searching for, or viewing pages about my targeted location"" to ""people in my targeted location"""
"Feb 19, 2026, 6:11:52 AM",access@embertribe.com,ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD,,"Option to only bid for new customers is on
  "
"Feb 19, 2026, 6:09:04 AM",access@embertribe.com,ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD,,"Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 12173097568
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 332971495965
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 332971495962
Budget set to ""ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD""
  
Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 10334441893
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332230
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 332971495968
Campaign asset created
  Status is Enabled
  Extension type is Structured snippet
  Item id is 332924617492
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 23807705138
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332203
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332209
Campaign asset created
  Status is Enabled
  Extension type is Callout
  Item id is 332971495971
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332206
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332224
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332215
Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 975082325
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 23831332188
Standard goals changed
  Phone call leads (Website) added
  Phone call leads (Call from Ads) added
  Submit lead forms (Website) added
  Contacts (Website) added
Campaign created
  Bid strategy type is ""Maximize conversions""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in, searching for, or viewing pages about my targeted location""
  Contains EU political advertising is false
  Final URL expansion is On: Send traffic to the most relevant URLs on your site
  Marketing objective is Leads
  End time is ""No end date""
  Start time is Feb 19, 2026, 6:09:02 AM EST
  Status is active
  Brand guidelines support is enabled
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted into ""Display Network""
  Campaign ""ET | PMAX | Bid New Customers | Boarding & Day Care | Max Conversions"" created
  Conversion action set is ""(151700954)0|16/1,16/4,18/1,23/1""
  Campaign dynamic asset settings: Generate image extraction is Opted in
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted in
Account-default goals not used
  
1 language added
  English
1 negative region added
  Virginia, United States(excluded)
1 negative city added
  Prince George's County, Maryland, United States(excluded)
1 geo target added
  Montgomery County, Maryland, United States
1 city added
  Rockville, Maryland, United States
4 platforms added
  Desktop
  Mobile Highend
  Tablet: With bid adjustment set to -100%
  Connected TV: With bid adjustment set to -100%
1 negative brand list added
  10772794289(excluded)
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332971277580
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 199236609044
1 asset group hint(s) added
  Parameters is ""339248691""
  Type is ""Audience persona""
  Criterion ID is 2468187044593
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 332945583455
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332923396081
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 148806827884
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 128292814703
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332970763164
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 128292814697
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 332945583452
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 332945583461
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332842348004
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332924117302
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 104858503568
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 194586050930
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 332945583458
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332971277523
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332971276695
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 199236609047
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 332945583449
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332970423000
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332842706060
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332842301714
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 332945583443
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332924149411
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332842383665
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376837314
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 199268881185
18 asset group hint(s) added
  Parameters is ""premium dog daycare""
  Type is ""Search theme""
  Criterion ID is 2428520656204
  Parameters is ""climate controlled dog daycare""
  Type is ""Search theme""
  Criterion ID is 2434988251182
  Parameters is ""best dog daycare rockville""
  Type is ""Search theme""
  Criterion ID is 2466070383766
  Parameters is ""rockville dog daycare""
  Type is ""Search theme""
  Criterion ID is 2466070383526
  Parameters is ""dog daycare rockville md""
  Type is ""Search theme""
  Criterion ID is 2466070383486
  Parameters is ""local dog daycare""
  Type is ""Search theme""
  Criterion ID is 2282124375525
  Parameters is ""indoor dog daycare""
  Type is ""Search theme""
  Criterion ID is 2417657801899
  Parameters is ""outdoor dog daycare""
  Type is ""Search theme""
  Criterion ID is 2411445742771
  Parameters is ""dog play groups""
  Type is ""Search theme""
  Criterion ID is 2299220973722
  Parameters is ""full day dog daycare""
  Type is ""Search theme""
  Criterion ID is 2276349263423
  Parameters is ""safe dog daycare""
  Type is ""Search theme""
  Criterion ID is 2387765309495
  Parameters is ""dog daycare moco""
  Type is ""Search theme""
  Criterion ID is 2466070383566
  Parameters is ""large dog daycare facility""
  Type is ""Search theme""
  Criterion ID is 2466070383726
  Parameters is ""supervised dog daycare""
  Type is ""Search theme""
  Criterion ID is 2446392396411
  Parameters is ""dog daycare with outdoor play""
  Type is ""Search theme""
  Criterion ID is 2276349263183
  Parameters is ""dog socialization daycare""
  Type is ""Search theme""
  Criterion ID is 2272642986899
  Parameters is ""dog daycare with indoor play""
  Type is ""Search theme""
  Criterion ID is 2413543498956
  Parameters is ""dog daycare near me""
  Type is ""Search theme""
  Criterion ID is 2228039434681
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 332945583446
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332842352228
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332970320784
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Long headline
  Asset ID is 332945583464
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 194586050933
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Portrait marketing image
  Asset ID is 332970695883
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332842341848
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376837332
Asset group created
  Asset group name is Dog Day Care
  Status is enabled
  Landing page set to ""https://www.dogizone.com/dog-daycare/""
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Landscape marketing image
  Asset ID is 332971118055
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376837323
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 145376837341
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332923528345
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Description
  Asset ID is 128292814700
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Headline
  Asset ID is 104858503556
42 assets in asset group ""ET | Daycare Signals | New Customers | Max Conversions"" created
  Field type is Square marketing image
  Asset ID is 332842656788"
"Feb 19, 2026, 6:08:41 AM",access@embertribe.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  ET | PMax | TOFU_MOFU | New Customers | Boarding + Daycare | Max Conversions | Phone + LeadForm | Rockville MD: Budget amount is $25.71
  Budget ""ET | PMAX | Bid New Customers | Boarding & Day Care | Max Conversions"" created"
"Feb 18, 2026, 8:35:36 PM",access@embertribe.com,,,"Asset created
  Status is ""Enabled""
  Header is ""Service catalog""
  Values is ""Dog Boarding""
  Values is ""Dog Daycare""
  Values is ""Dog Grooming""
  Values is ""Dog Training"""
"Feb 18, 2026, 8:34:34 PM",access@embertribe.com,,,"Asset created
  Callout text is ""Safe Supervised Play""
  Status is ""Enabled""
Asset created
  Callout text is ""Indoor & Outdoor Play""
  Status is ""Enabled""
Asset created
  Callout text is ""Rockville Location""
  Status is ""Enabled""
Asset created
  Callout text is ""Playgroups By Size""
  Status is ""Enabled"""
"Feb 13, 2026, 2:30:17 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"Standard goals changed
  Store visits (Store) removed"
"Feb 13, 2026, 2:24:06 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,ET | Dog Daycare KW | Target CPA,"1 negative age range changed
  18-24: included to excluded"
"Feb 13, 2026, 2:23:23 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Campaign changed
  Contains EU political advertising is false
1 negative region added
  Virginia, United States(excluded)
1 negative city added
  Prince George's County, Maryland, United States(excluded)"
"Feb 13, 2026, 2:21:15 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,ET | Dog Grooming KW | Target CPA,"1 age range changed
  Undetermined: excluded to included"
"Feb 13, 2026, 2:19:44 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,ET | Dog Grooming KW | Target CPA,"1 age range changed
  25-34: excluded to included"
"Feb 13, 2026, 2:18:52 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,ET | Dog Grooming KW | Target CPA,"4 age ranges added
  65+
  45-54
  35-44
  55-64
3 negative age ranges added
  25-34(excluded)
  Undetermined(excluded)
  18-24(excluded)"
"Feb 13, 2026, 2:17:51 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"Campaign changed
  Contains EU political advertising is false
1 negative city added
  Prince George's County, Maryland, United States(excluded)
1 negative region added
  Virginia, United States(excluded)"
"Feb 13, 2026, 2:16:04 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"3 audience segments added
  Pet Food & Supplies
  Dog Lovers
  Pet Lovers"
"Feb 13, 2026, 2:15:30 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,ET | Dynamic Training KW | Max Conversions,"1 negative age range added
  18-24(excluded)
6 age ranges added
  25-34
  65+
  45-54
  Undetermined
  35-44
  55-64"
"Feb 13, 2026, 2:14:46 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"1 proximity target removed
  15 Mile(s) around (39.105646, -77.146944)"
"Feb 13, 2026, 2:14:18 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Training | Max Conversions | Training | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Contains EU political advertising is false
1 proximity target removed
  20 Mile(s) around (39.105646, -77.146944)
1 geo target added
  Montgomery County, Maryland, United States
1 negative city added
  Prince George's County, Maryland, United States(excluded)"
"Feb 13, 2026, 2:10:57 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"3 audience segments added
  Pet Food & Supplies
  Dog Lovers
  Pet Lovers"
"Feb 13, 2026, 2:08:24 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,ET | Pet Boarding KW | Target CPA,"6 age ranges added
  25-34
  65+
  45-54
  Undetermined
  35-44
  55-64
1 negative age range added
  18-24(excluded)"
"Feb 13, 2026, 2:08:17 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,ET | Dog Kennel KW | Target CPA,"6 age ranges added
  25-34
  65+
  45-54
  Undetermined
  35-44
  55-64
1 negative age range added
  18-24(excluded)"
"Feb 13, 2026, 2:08:10 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,ET | Dog Boarding KW | Target CPA,"6 age ranges added
  25-34
  65+
  45-54
  Undetermined
  35-44
  55-64
1 negative age range added
  18-24(excluded)"
"Feb 13, 2026, 2:05:16 PM",access@embertribe.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"Campaign changed
  Contains EU political advertising is false
1 negative city added
  Prince George's County, Maryland, United States(excluded)"
"Feb 13, 2026, 2:01:21 PM",access@embertribe.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,ET | DogiZone Branded KW | Pet In-Market Signals | Target ROAS,"1 age range changed
  18-24: excluded to included"
"Feb 13, 2026, 2:00:37 PM",access@embertribe.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,ET | DogiZone Branded KW | Pet In-Market Signals | Target ROAS,"6 age ranges added
  25-34
  65+
  45-54
  Undetermined
  35-44
  55-64
1 negative age range added
  18-24(excluded)"
"Feb 13, 2026, 1:57:11 PM",access@embertribe.com,ET | Search | BOFU | Branded | Target ROAS | Business Term | Phone + LeadForm | Rockville MD,,"Campaign changed
  Contains EU political advertising is false
1 proximity target added
  25 Mile(s) around Rockville, US
1 proximity target removed
  50 Mile(s) around Rockville, US"
"Feb 9, 2026, 10:06:23 AM",andrew@dogizone.com,,,"Customer manager changed
  Status changed from Pending to Active"
"Feb 6, 2026, 10:22:06 AM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,ET | Dog Grooming KW | Target CPA,"2 phrase match keywords added
  ""dog styling""
  ""grooming places"""
"Feb 4, 2026, 10:04:58 AM",access@embertribe.com,,,"Customer manager created
  Status is Pending
  The manager id is 5326670283"
"Jan 16, 2026, 11:55:18 AM",egang@dogizone.com,,,"Granted access to ""egang@dogizone.com""
  
Access is activated for ""egang@dogizone.com"" (Admin)
  "
"Jan 16, 2026, 11:49:11 AM",andrew@dogizone.com,,,"Sent invitation to access account with ""Admininistrative access"" to ""egang@dogizone.com""
  "
"Jan 1, 2026, 1:29:10 PM",Google Ads System,,,"Removed user ""jennifer@bobellabrands.com"" (Google Ads reports only)
  "
"Jan 1, 2026, 1:28:45 PM",Google Ads System,,,"Removed user ""websites@bobellabrands.com"" (Google Ads reports only)
  "
"Dec 26, 2025, 10:33:10 AM",access@embertribe.com,,,"Access is activated for ""access@embertribe.com"" (Google Ads reports only)
  
Granted access to ""access@embertribe.com""
  "
"Dec 26, 2025, 10:28:26 AM",andrew@dogizone.com,,,"Sent invitation to access account with ""Reports access"" to ""access@embertribe.com""
  "
"Dec 18, 2025, 12:42:40 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD,,"1 budget amount decreased
  ET | Search | TOFU_NewAudience | Grooming | Target CPA | Grooming | Phone + LeadForm | Rockville MD: Budget amount changed from $87.00 to $47.00"
"Dec 6, 2025, 3:48:55 PM",digital@dogizone.com,,,"Asset created
  Final URL is ""https://www.dogizone.com/dog-grooming/""
  Link text is ""Dog Grooming""
  Status is ""Enabled"""
"Dec 6, 2025, 3:48:47 PM",digital@dogizone.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Performance Max-7: Budget amount is $188.62
  Budget ""Performance Max-7"" created"
"Dec 6, 2025, 3:47:51 PM",digital@dogizone.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Performance Max-7: Budget amount is $188.62
  Budget ""Performance Max-7"" created"
"Dec 6, 2025, 3:46:48 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD,,"1 budget amount increased
  ET | Search | TOFU_NewAudience | Boarding | Target CPA | Pet_Boarding | Phone + LeadForm | Montgomery County MD: Budget amount changed from $50.00 to $105.00"
"Dec 6, 2025, 3:40:42 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"1 negative brand list added
  10772794289(excluded)"
"Dec 6, 2025, 3:40:27 PM",digital@dogizone.com,ET | Search | TOFU_NewAudience | Daycare | Target CPA | Daycare | Phone + LeadForm | Rockville MD,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize clicks"" to ""Maximize conversions""
  Target CPA is $60.00"
